PlayerID,PName,Height(cm),Matches Played,Overall Win%,Top 100 Win %,Top 30 Win %,First Serve %,First Serve Win %,BPSave %,BPConv %,Aces/Match,DF/Match,Future Top 30
102358,Thomas Enqvist,190.0,40,0.75,0.7272727272727273,0.7777777777777778,0.524847575941423,0.8046071705502726,0.6736401673640168,0.3646723646723647,9.6,5.625,True
102437,Adrian Voinea,185.0,40,0.35,0.28,0.3333333333333333,0.5714107066414453,0.7012146354173412,0.528,0.36199095022624433,5.55,3.025,False
103103,Dominik Hrbaty,183.0,40,0.6,0.6111111111111112,0.5,0.5403557217290346,0.7542540375285556,0.6185185185185185,0.4180064308681672,7.3,4.075,True
102318,Andrei Pavel,183.0,40,0.6,0.5757575757575758,0.38461538461538464,0.6592336864925629,0.6896227203873944,0.6169491525423729,0.4716981132075472,4.9,2.475,True
103344,Ivan Ljubicic,193.0,40,0.475,0.41379310344827586,0.45454545454545453,0.5384853566318271,0.7818797046828044,0.6335877862595419,0.35984848484848486,11.2,3.1,True
103819,Roger Federer,185.0,40,0.475,0.4411764705882353,0.2727272727272727,0.5873283760682456,0.7225988575206534,0.6378600823045267,0.4104803493449782,7.0,3.275,True
103017,Nicolas Kiefer,183.0,40,0.675,0.6176470588235294,0.5,0.5180416578079996,0.7491408416745975,0.6353790613718412,0.4329268292682927,6.525,4.3,True
103292,Gaston Gaudio,175.0,40,0.575,0.53125,0.2857142857142857,0.6098697526604708,0.6702376601386079,0.5844155844155844,0.46440677966101696,2.525,2.925,True
103324,Arnaud Di Pasquale,185.0,40,0.325,0.24242424242424243,0.17647058823529413,0.652700211419879,0.637050329912878,0.5393939393939394,0.3917910447761194,2.4,4.175,False
102839,Nicolas Lapentti,188.0,40,0.6,0.5161290322580645,0.42857142857142855,0.573127409329702,0.7264685120391314,0.6423357664233577,0.4244604316546763,6.1,3.825,True
103720,Lleyton Hewitt,180.0,40,0.775,0.7352941176470589,0.6875,0.5352077769325208,0.7435177750766964,0.6434426229508197,0.4952681388012618,6.5,3.425,True
103714,Andreas Vinciguerra,180.0,40,0.625,0.59375,0.2727272727272727,0.5667339802898402,0.7233438350017095,0.6677966101694915,0.468013468013468,4.9,2.9,False
102369,Julien Boutter,190.0,40,0.45,0.41935483870967744,0.2727272727272727,0.5511377859635587,0.7433230800106388,0.5973154362416108,0.43137254901960786,10.3,7.125,False
103758,Taylor Dent,188.0,40,0.375,0.35714285714285715,0.16666666666666666,0.5360002961966195,0.752667412461872,0.5805243445692884,0.36,7.225,5.6,True
